;time_in_ms;TransGroundSpeed;LonGroundSpeed;RPMOrder;AzimuthOrder;CourseTrue;x;y
1845361;1540294507409;0.24;7.99;64.425774;0.450405;1.38;-1276.2020613341454;362.8139778612405
1845362;1540294508409;0.55;7.98;64.70587900000001;0.445344;3.43;-1276.1160368951091;365.2880683861946
1845363;1540294509409;0.74;7.97;64.425774;-0.144807;4.76;-1275.916480202177;367.73880794484256
1845364;1540294510409;0.32;8.04;64.425774;-0.1498;1.87;-1275.779941412402;370.2084506622888
1845365;1540294511409;0.61;7.99;64.425774;0.445344;3.89;-1275.6704102951805;372.682541188823
1845366;1540294512409;0.61;7.97;64.425774;0.445344;3.94;-1275.4823568704098;375.13772854865806
1845367;1540294513409;0.29;8.03;64.425774;0.450405;1.8;-1275.3583216326986;377.60292346570725
1845368;1540294514409;0.63;7.97;64.70587900000001;0.8577940000000001;4.43;-1275.248790515566;380.07590203977196
1845369;1540294515409;0.72;8.04;64.70587900000001;1.358806;4.8;-1275.0222261499914;382.53998500672185
1845370;1540294516409;0.3;7.93;64.425774;0.450405;1.94;-1274.8811860814135;385.0051799245611
1845371;1540294517409;0.56;8.05;64.425774;1.356275;3.99;-1274.7641528329716;387.45591948320913
1845372;1540294518409;0.88;8.0;64.14565999999999;0.754049;5.71;-1274.543590172409;389.9422414647855
1845373;1540294519409;0.5;7.94;64.425774;-0.147304;3.29;-1274.3445336216055;392.38519736562796
1845374;1540294520409;0.47;8.01;64.425774;0.445344;3.05;-1274.234502362433;394.84705643158924
1845375;1540294521409;0.78;8.02;64.70587900000001;0.447874;4.93;-1274.0489496480393;397.31669915377597
1845376;1540294522409;0.64;7.96;64.425774;-0.147304;3.7;-1273.8478925288985;399.79078967635974
1845377;1540294523409;0.45;7.94;64.425774;-0.14231;3.11;-1273.7038516077257;402.22818582433564
1845378;1540294524409;0.43;8.08;64.425774;1.358806;2.56;-1273.599822053565;404.7033882993889
1845379;1540294525409;0.86;7.9;64.425774;-0.15229700000000002;5.53;-1273.4237720388178;407.16858321643804
1845380;1540294526409;0.58;7.93;64.425774;-0.122337;3.9;-1273.188205115637;409.5970837596693
1845381;1540294527409;0.36;8.02;64.425774;1.328441;2.37;-1273.0881766981506;412.06227867750863
1845382;1540294528409;0.77;8.01;64.425774;1.356275;4.99;-1272.927130946022;414.53192139732505
1845383;1540294529409;0.54;7.98;64.425774;-0.15229700000000002;3.3;-1272.732075531982;416.99711631437424
1845384;1540294530409;0.54;7.96;64.425774;0.022773;3.58;-1272.5940363158209;419.4523036765796
1845385;1540294531409;0.58;8.05;64.14565999999999;0.447874;3.66;-1272.438992268793;421.91416274017064
1845386;1540294532409;0.64;8.01;64.425774;-0.147304;3.91;-1272.2629422540458;424.39270106789195
1845387;1540294533409;0.46;7.93;64.425774;-0.147304;2.85;-1272.118901332873;426.85011232950575
1845388;1540294534409;0.45;8.03;64.425774;0.445344;2.88;-1271.9988672319253;429.29973993647434
1845389;1540294535409;0.69;8.02;64.425774;-0.14231;4.31;-1271.844823468977;431.7805021659744
1845390;1540294536409;0.54;7.92;64.425774;-0.13981400000000002;3.64;-1271.6482676286396;434.2356895258095
1845391;1540294537409;0.39;8.02;64.425774;1.285425;2.6;-1271.5457385007765;436.68198128011
1845392;1540294538409;0.76;8.04;64.425774;0.76164;5.05;-1271.368188059732;439.15495985338464
1845393;1540294539409;0.58;7.96;64.70587900000001;0.447874;3.86;-1271.1746330719002;441.6234906215216
1845394;1540294540409;0.48;7.98;64.70587900000001;1.328441;3.53;-1271.0105864672657;444.07089432987186
1845395;1540294541409;0.44;8.06;64.425774;1.356275;2.94;-1270.8810496666713;446.5449848524557
1845396;1540294542409;0.81;8.0;64.425774;0.463057;5.38;-1270.700498373121;449.0212992776082
1845397;1540294543409;0.59;7.96;64.425774;-0.137317;3.78;-1270.4744341495864;451.4742627364547
1845398;1540294544409;0.45;8.01;64.70587900000001;-0.15229700000000002;2.64;-1270.361402037908;453.93834570340465
1845399;1540294545409;0.69;8.01;64.425774;-0.147304;4.01;-1270.2163608325666;456.40798842322107
1845400;1540294546409;0.55;8.01;64.14565999999999;-0.1498;2.83;-1270.0528143699719;458.8765191945184
1845401;1540294547409;0.48;7.96;64.425774;-0.144807;2.36;-1269.9597879417552;461.33504240781167
1845402;1540294548409;0.73;8.0;64.425774;-0.15229700000000002;4.02;-1269.8147467364138;463.79245367021565
1845403;1540294549409;0.39;8.01;64.425774;-0.1498;1.51;-1269.6802085148872;466.2665441959597
1845404;1540294550409;0.45;8.0;64.425774;-0.144807;2.1;-1269.6251928852564;468.7306271589592
1845405;1540294551409;0.76;8.0;64.425774;-0.15229700000000002;4.08;-1269.480151679915;471.19693402926794
1845406;1540294552409;0.47;8.02;64.425774;-0.441911;1.87;-1269.3341101904937;473.6610169962178
1845407;1540294553409;0.55;7.98;64.425774;-0.444407;2.53;-1269.2645904402846;476.13621947206127
1845408;1540294554409;0.73;7.92;64.14565999999999;-0.1498;4.22;-1269.1075458249193;478.5836231756709
1845409;1540294555409;0.26;8.03;64.14565999999999;-0.154794;0.63;-1268.9940135710233;481.0454822416322
1845410;1540294556409;0.83;7.9;64.425774;-0.14231;4.9;-1268.9019874269752;483.50845325611255
1845411;1540294557409;0.78;7.84;64.425774;-0.1498;4.87;-1268.6464148203324;485.9269462413398
1845412;1540294558409;0.18;8.03;64.425774;-0.147304;0.51;-1268.5623909496335;488.37101409465174
1845413;1540294559409;0.76;7.93;64.425774;-0.147304;4.63;-1268.4708649476252;490.839544865159
1845414;1540294560409;1.03;7.8;64.425774;-0.15229700000000002;6.99;-1268.1952866575207;493.2669334551307
1845415;1540294561409;0.17;7.93;64.425774;0.447874;0.86;-1268.021237211111;495.67986668512106
1845416;1540294563409;1.16;7.82;64.425774;0.447874;8.06;-1267.7326552267255;500.58245775093616
1845417;1540294564409;0.62;7.87;64.425774;0.452935;4.33;-1267.4300692638901;502.986495375392
1845418;1540294565409;0.17;7.97;64.425774;1.052632;1.0;-1267.3695520712872;505.43501103068115
1845419;1540294566409;0.82;7.8;64.425774;1.060223;6.04;-1267.223510581777;507.87240717865694
1845420;1540294567409;0.77;7.81;64.425774;1.0551620000000002;5.82;-1266.9409303024033;510.2597655405626
1845421;1540294568409;0.25;7.97;64.70587900000001;1.050101;1.82;-1266.7913878183474;512.6938258358705
1845422;1540294569409;0.83;7.8;64.70587900000001;1.072875;6.28;-1266.637844197528;515.1178785739642
1845423;1540294570409;0.89;7.87;64.425774;1.052632;6.88;-1266.31025113021;517.515244493084
1845424;1540294571409;0.15;7.92;64.14565999999999;1.065283;1.26;-1266.160708646154;519.9493047899718
1845425;1540294572409;0.7;7.87;64.425774;1.052632;5.26;-1266.0501772448526;522.3911487391349
1845426;1540294573409;1.13;7.83;64.425774;1.052632;8.26;-1265.7255850301294;524.8140895271293
1845427;1540294574409;0.39;7.83;64.425774;1.052632;2.99;-1265.477514554796;527.2170152014859
1845428;1540294575409;0.32;7.89;64.425774;1.057692;2.43;-1265.3854884107477;529.643291838988
1845429;1540294576409;0.81;7.9;64.425774;1.052632;5.46;-1265.2174406694387;532.0773521366661
1845430;1540294577409;0.78;7.75;64.425774;-0.114847;5.2;-1264.9703704782737;534.4947331678436
1845431;1540294578409;0.51;7.87;64.70587900000001;-0.137317;3.31;-1264.7913196109319;536.8898751851847
1845432;1540294579409;0.48;8.01;64.70587900000001;-0.15229700000000002;2.79;-1264.6787876412934;539.3517342511459
1845433;1540294580409;0.75;7.76;64.70587900000001;-0.144807;5.25;-1264.5072389053496;541.780234792007
1845434;1540294581409;0.6;7.88;64.425774;0.7262149999999999;4.16;-1264.2861761026581;544.1798246129055
1845435;1540294582409;0.44;7.94;64.425774;0.452935;2.87;-1264.1636412913333;546.6261163672059
1845436;1540294583409;0.8;7.82;64.70587900000001;0.468117;5.82;-1263.972086871839;549.0512810577692
1845437;1540294584409;0.52;7.9;64.70587900000001;1.050101;3.98;-1263.7535247797025;551.4675501396376
1845438;1540294585409;0.44;7.91;64.70587900000001;1.050101;3.33;-1263.6114844268668;553.903834335934
1845439;1540294586409;0.79;7.85;64.425774;1.0551620000000002;5.83;-1263.4224307178386;556.3301109758065
1845440;1540294587409;0.64;7.87;64.425774;1.0475709999999998;4.97;-1263.166357969156;558.7430442057969
1845441;1540294588409;0.35;7.97;64.70587900000001;1.065283;2.7;-1263.0323198897584;561.1893359600973
1845442;1540294589409;0.95;7.86;64.70587900000001;1.0551620000000002;7.16;-1262.8087563766899;563.6200604035272
1845443;1540294590409;0.57;7.97;64.70587900000001;1.060223;4.39;-1262.5306773760303;566.0530087479457
1845444;1540294591409;0.41;7.92;64.70587900000001;1.052632;3.42;-1262.4071422805368;568.4959646487881
1845445;1540294592409;0.86;7.89;64.425774;1.356275;6.64;-1262.1805779149624;570.9255771413286
1845446;1540294593409;0.55;7.92;64.425774;1.351215;4.1;-1261.936008434175;573.3607493883159
1845447;1540294594409;0.68;7.91;64.425774;1.353745;4.98;-1261.759458277388;575.799257487181
1845448;1540294595409;0.85;7.91;64.425774;1.356275;5.96;-1261.5043858127847;578.2366536343668
1845449;1540294596409;0.32;7.89;64.425774;0.452935;2.08;-1261.3263352297004;580.6718258797738
1845450;1540294597409;0.71;7.95;64.425774;-0.1498;4.62;-1261.2073014129214;583.1125578819979
1845451;1540294598409;0.98;7.88;64.425774;-0.15229700000000002;6.2;-1260.9487279537727;585.5577376838289
1845452;1540294599409;0.48;7.85;64.70587900000001;-0.15229700000000002;2.74;-1260.7576736764072;587.9806784718234
1845453;1540294600409;0.46;7.98;64.70587900000001;-0.1498;2.49;-1260.6616463955957;590.4214104716772
1845454;1540294601409;0.73;7.9;64.425774;-0.15229700000000002;4.19;-1260.5226068953548;592.8788217332909
1845455;1540294602409;0.67;7.84;64.425774;-0.1498;4.12;-1260.3250507708487;595.3006505719763
1845456;1540294603409;0.43;7.97;64.425774;-0.147304;2.13;-1260.2110183749128;597.74138257025
1845457;1540294604409;0.68;7.86;64.425774;-0.1498;3.9;-1260.082481858487;600.1798906691151
1845458;1540294605409;0.59;7.88;64.425774;-0.1498;3.35;-1259.9089325541172;602.6106151133351
1845459;1540294606409;0.52;7.93;64.14565999999999;-0.15229700000000002;2.74;-1259.7984011528158;605.0502351615095
1845460;1540294607409;0.65;7.86;64.425774;-0.1498;3.84;-1259.6453576740364;607.4798476540499
1845461;1540294608409;0.57;7.91;64.425774;-0.14231;3.11;-1259.507818600093;609.9172438020258
1845462;1540294609409;0.58;7.85;64.14565999999999;-0.15229700000000002;3.62;-1259.366278389386;612.3446323919975
1845463;1540294610409;0.47;7.9;64.425774;-0.1498;3.05;-1259.2132349106068;614.7742448821677
1845464;1540294611409;0.46;7.95;64.14565999999999;0.447874;2.69;-1259.1097054985746;617.2194246871591
1845465;1540294612409;0.82;7.89;64.425774;-0.154794;5.18;-1258.9316549154903;619.6612686386923
1845466;1540294613409;0.43;7.88;64.70587900000001;-0.13482;2.78;-1258.746102201008;622.0842094258967
1845467;1540294614409;0.32;7.94;64.70587900000001;0.447874;2.34;-1258.6490746360278;624.5238294748611
1845468;1540294615409;0.58;7.9;64.70587900000001;1.0551620000000002;3.98;-1258.5135361304215;626.9690092790624
1845469;1540294616409;0.85;7.93;64.425774;0.045547;5.43;-1258.3044767379317;629.4141890816835
1845470;1540294617409;0.54;7.82;64.425774;-0.15229700000000002;3.55;-1258.1089211817628;631.843801574224
1845471;1540294618409;0.23;7.94;64.425774;0.445344;1.78;-1258.0063920538107;634.2645184596498
1845472;1540294619409;0.66;7.94;64.425774;1.0551620000000002;4.44;-1257.8908592315772;636.7208177711643
1845473;1540294620409;0.93;7.83;64.425774;0.452935;6.37;-1257.6297850620515;639.1548780680523
1845474;1540294621409;0.4;7.92;64.425774;-1.350699;2.65;-1257.4402312108946;641.5733710509093
1845475;1540294622410;0.45;7.9;64.425774;-5.724867;3.27;-1257.3372019409023;644.0085432971064
1845476;1540294623409;0.58;7.95;64.425774;-5.73735;4.12;-1257.1766563309025;646.4537231005175
1845477;1540294624409;0.6;7.87;64.425774;-5.73735;4.62;-1256.9831013430708;648.8944551003714
1845478;1540294625409;0.29;7.86;64.425774;-5.734854;3.59;-1256.806551186195;651.3040524776937
1845479;1540294626409;0.02;7.95;64.425774;-5.450233;2.58;-1256.6890177957134;653.7347769219136
1845480;1540294627409;0.39;7.88;64.425774;-5.435253;6.2;-1256.5184693439382;656.1721730690994
1845481;1540294628409;0.44;7.82;64.14565999999999;-5.440246;7.76;-1256.1988785500582;658.5673150864404
1845482;1540294629409;-0.16;7.91;64.14565999999999;-5.145639;4.89;-1255.9343033858975;660.9746885627741
1845483;1540294630409;0.21;7.86;64.425774;-5.145639;8.87;-1255.667227511271;663.3887337436539
1845484;1540294631409;0.41;7.87;64.425774;-5.150632;11.59;-1255.2095975013187;665.7683084509143
1845485;1540294632409;0.1;7.87;64.425774;-5.145639;10.73;-1254.7369632287482;668.1534429102512
1845486;1540294633409;0.13;7.85;64.425774;-4.856025;12.42;-1254.2518254040249;670.5263459105954
1845487;1540294634409;-0.03;7.8;64.425774;-4.843542;12.68;-1253.7211746493176;672.8836816024391
1845488;1540294635409;0.12;7.83;64.425774;-4.838549;15.03;-1253.1490121013896;675.222114129164
1845489;1540294636409;0.34;7.84;64.425774;-4.848535;17.81;-1252.4493133212045;677.5405315422508
1845490;1540294637409;0.08;7.87;64.425774;-4.543941;17.42;-1251.7121038843845;679.8433816428868
1845491;1540294638409;0.13;7.82;64.14565999999999;-3.375499;19.1;-1250.9643914637493;682.1451197934236
1845492;1540294639409;0.1;7.82;64.425774;-2.5066580000000003;20.24;-1250.1481595772511;684.4057157626347
1845493;1540294640409;0.21;7.83;64.425774;-1.6228360000000002;22.03;-1249.280413055668;686.6640878340176
1845494;1540294641409;0.26;7.83;64.425774;-1.003662;23.31;-1248.3481482048078;688.8868774785215
1845495;1540294642409;0.31;7.88;64.425774;-0.734021;24.31;-1247.3658691452488;691.1041073669985
1845496;1540294643409;0.46;7.84;64.425774;-0.124834;26.34;-1246.3150706196495;693.2913145862037
1845497;1540294644409;0.12;7.82;64.425774;0.169534;24.91;-1245.2592706732958;695.4640664438473
1845498;1540294645409;0.32;7.81;64.70587900000001;1.371457;26.63;-1244.2354798204271;697.6490497604838
1845499;1540294646409;0.77;7.82;64.425774;1.363866;29.59;-1243.0736497514865;699.7695399318587
1845500;1540294647409;0.55;7.79;64.425774;0.154352;28.18;-1241.8863124361126;701.8733508414737
1845501;1540294648409;0.32;7.86;64.425774;0.167004;26.82;-1240.7880004122803;704.0249756330098
1845502;1540294649409;0.68;7.89;64.425774;0.748988;29.45;-1239.6446756005041;706.1732645734581
1845503;1540294650409;0.64;7.85;64.14565999999999;0.746458;29.11;-1238.4278299020218;708.287083038707
1845504;1540294651409;0.35;7.8;64.425774;0.571862;27.3;-1237.2875059428402;710.4220285700633
1845505;1540294652409;0.59;7.85;64.425774;0.743927;28.92;-1236.1581851095136;712.5525262978622
1845506;1540294653409;0.84;7.91;64.425774;0.156883;30.04;-1234.9348375638906;714.6685686648898
1845507;1540294654409;0.63;7.82;64.425774;-0.10486;28.31;-1233.7364971225725;716.7923946897228
1845508;1540294655409;0.52;7.76;64.425774;-0.137317;28.14;-1232.6006744421054;718.9062131541815
1845509;1540294656409;0.65;7.89;64.425774;0.156883;29.23;-1231.4528483517036;721.0344869794117
1845510;1540294657409;0.96;7.96;64.70587900000001;0.164474;30.72;-1230.206494269935;723.1649847072106
1845511;1540294658409;0.83;7.84;64.425774;-0.416944;29.08;-1228.9716434562395;725.2888107304636
1845512;1540294659409;0.5;7.82;64.425774;-0.734021;26.85;-1227.843823049299;727.4237562626099
1845513;1540294660409;0.56;7.89;64.70587900000001;-0.436917;27.68;-1226.7420100308323;729.5831647103715
1845514;1540294661409;0.77;7.92;64.425774;-0.1498;29.25;-1225.566676125482;731.7303416999306
1845515;1540294662409;0.8;7.81;64.425774;-0.147304;29.19;-1224.3643345474893;733.8586155251606
1845516;1540294663409;0.66;7.8;64.425774;-0.434421;27.9;-1223.2000037681714;735.9713220403103
1845517;1540294664409;0.5;7.88;64.425774;-0.7415109999999999;26.43;-1222.1001913180419;738.1329543914308
1845518;1540294665409;0.54;7.88;64.425774;-0.739015;26.84;-1221.0118821358963;740.3057062506545
1845519;1540294666409;0.59;7.92;64.70587900000001;-0.734021;27.39;-1219.8940645706425;742.4806820077066
1845520;1540294667409;0.85;7.86;64.425774;-0.436917;29.13;-1218.7312342176222;744.6345307041819
1845521;1540294668409;0.75;7.9;64.425774;-0.736518;28.37;-1217.5333939183438;746.7683642830686
1845522;1540294669409;0.3;7.89;64.70587900000001;-0.734021;25.54;-1216.4395831733152;748.9411161415024
1845523;1540294670409;0.42;7.91;64.70587900000001;-0.419441;26.59;-1215.3812825164066;751.1383309163415
1845524;1540294671409;0.74;7.79;64.425774;-0.137317;29.04;-1214.2389579888875;753.2788362005642
1845525;1540294672409;0.57;7.88;64.425774;-0.15229700000000002;27.67;-1213.0671250781718;755.3993263703592
1845526;1540294673409;0.56;7.92;64.425774;-0.4269310000000001;27.22;-1211.9418053816087;757.572078229583
1845527;1540294674409;0.7;7.91;64.14565999999999;-0.731525;28.29;-1210.7954797174154;759.7314866773445
1845528;1540294675409;0.55;7.93;64.425774;-0.4518970000000001;27.52;-1209.6361503589408;761.8897831757969
1845529;1540294676409;0.46;7.9;64.425774;-0.15229700000000002;27.3;-1208.5173325095182;764.0625350342307
1845530;1540294677409;0.42;7.86;64.425774;-0.14231;27.32;-1207.3945135233325;766.2197195810037
1845531;1540294678409;0.53;7.91;64.425774;-0.14231;28.11;-1206.2586908429541;768.3780160786661
1845532;1540294679409;0.74;8.0;64.425774;-0.137317;29.09;-1205.0638513962708;770.531864772771
1845533;1540294680409;0.63;7.96;64.425774;-0.436917;28.17;-1203.8745135125591;772.6934971223113
1845534;1540294681409;0.43;7.91;64.425774;-0.436917;27.17;-1202.7426919688555;774.8651370306458
1845535;1540294682411;0.42;7.9;64.425774;-0.147304;27.78;-1201.6133711356179;777.0301052328541
1845536;1540294683409;0.48;7.96;64.425774;0.468117;28.26;-1200.4630443345723;779.1917375823944
1845537;1540294684409;0.66;7.96;64.425774;0.650304;29.13;-1199.2677047458487;781.347810178278
1845538;1540294685409;0.81;7.92;64.425774;-0.147304;29.93;-1198.044357200137;783.484979611413
1845539;1540294686409;0.44;7.96;64.70587900000001;-0.1498;27.58;-1196.846016758819;785.6165892893112
1845540;1540294687409;0.27;8.04;64.70587900000001;-0.144807;26.41;-1195.7517058716614;787.826035523933
1845541;1540294688409;0.69;7.97;64.70587900000001;-0.122337;29.05;-1194.5963776498613;790.0165785950161
1845542;1540294689409;0.92;7.87;64.425774;-0.144807;30.58;-1193.3565254153223;792.1359568139217
1845543;1540294690409;0.42;7.85;64.425774;-0.14231;27.63;-1192.1551841214985;794.25088723085
1845544;1540294691409;0.25;7.95;64.425774;0.41498;26.79;-1191.0568720976664;796.421415187505
1845545;1540294692409;0.67;8.04;64.425774;1.358806;29.11;-1189.8990431654001;798.6086224075002
1845546;1540294693409;0.98;7.95;64.425774;-0.15229700000000002;30.52;-1188.6421860999058;800.7502396418223
1845547;1540294694409;0.56;7.88;64.425774;-0.7415109999999999;27.91;-1187.4348431009807;802.8851851723886
1845548;1540294695409;0.37;7.98;64.425774;-0.16477999999999998;27.07;-1186.3115239727551;805.0568250783529
1845549;1540294696409;0.64;7.97;64.425774;-0.1498;28.94;-1185.161697313927;807.2484801011153
1845550;1540294697409;0.71;7.87;64.425774;-0.14231;29.64;-1183.9428510470184;809.3756419762464
1845551;1540294698409;0.5;7.92;64.70587900000001;-0.122337;27.95;-1182.77201842056;811.5194831139272
1845552;1540294699409;0.57;7.96;64.70587900000001;-0.137317;28.42;-1181.6106884936594;813.6722198571429
1845553;1540294700409;0.49;8.0;64.70587900000001;-0.14231;27.88;-1180.442856719618;815.8449717155765
1845554;1540294701409;0.68;7.94;64.425774;-0.124834;29.72;-1179.2475171308947;818.0088279668956
1845555;1540294702409;0.5;7.88;64.14565999999999;0.455466;28.87;-1178.032171858621;820.133765941038
1845556;1540294703409;0.35;7.9;64.14565999999999;1.057692;27.78;-1176.8893471889733;822.2764951278297
1845557;1540294704409;0.73;7.97;64.14565999999999;1.060223;29.93;-1175.7030101577677;824.4236721173886
1845558;1540294705409;0.69;7.92;64.425774;-0.14231;29.34;-1174.4666589177748;826.5552817952868
1845559;1540294706409;0.44;7.94;64.70587900000001;-0.13981400000000002;28.01;-1173.2948260071475;828.7024587856358
1845560;1540294707409;0.54;7.98;64.425774;0.437753;28.6;-1172.1364969328417;830.8696508888327
1845561;1540294708409;0.7;7.94;64.425774;-0.132324;29.6;-1170.9241525130738;833.017939829281
1845562;1540294709409;0.51;8.0;64.425774;-0.147304;28.01;-1169.721810934992;835.1729004750654
1845563;1540294710409;0.7;7.88;64.425774;-0.154794;29.29;-1168.547477313899;837.3245252673917
1845564;1540294711409;0.43;7.88;64.425774;-0.147304;27.6;-1167.3781451136492;839.4572468985493
1845565;1540294712409;0.31;7.9;64.70587900000001;-0.14231;27.02;-1166.2718308163792;841.6288868060939
1845566;1540294713409;0.63;7.99;64.70587900000001;0.452935;28.96;-1165.1180030208766;843.7949669568212
1845567;1540294714409;0.98;7.99;64.425774;-0.144807;30.63;-1163.8576449607472;845.9321363899563
1845568;1540294715409;0.55;8.03;64.70587900000001;-0.7415109999999999;27.27;-1162.6332971308666;848.0948806903859
1845569;1540294716409;0.44;8.04;64.70587900000001;-0.7415109999999999;26.87;-1161.5259825494281;850.3076627768856
1845570;1540294717409;0.45;7.97;64.70587900000001;-0.449401;27.6;-1160.3801570273633;852.5026536531064
1845571;1540294718409;0.37;7.91;64.425774;-0.124834;27.25;-1159.2563377570089;854.67540550917
1845572;1540294719409;0.71;7.88;64.425774;-0.137317;29.34;-1158.0915068355623;856.8170227450722
1845573;1540294720409;0.7;7.91;64.425774;-0.144807;28.83;-1156.8766617053284;858.937512914867
1845574;1540294721409;0.29;8.0;64.425774;-0.436917;25.99;-1155.7513420087653;861.1147125768581
1845575;1540294722409;0.42;8.02;64.425774;-0.436917;27.12;-1154.6560308374392;863.3397261223507
1845576;1540294723409;0.57;7.98;64.14565999999999;-0.137317;28.21;-1153.4957011947959;865.5224855372084
1845577;1540294724409;0.5;8.02;64.425774;-0.132324;27.42;-1152.3343712678954;867.7041330019667
1845578;1540294725409;0.49;7.91;64.425774;-0.444407;27.79;-1151.190046172039;869.8824446140571
1845579;1540294726409;0.37;7.94;64.425774;-0.144807;27.63;-1150.0442206498856;872.0351813572729
1845580;1540294727409;0.44;7.95;64.425774;1.057692;28.4;-1148.8978949856923;874.20237346205
1845581;1540294728409;0.49;8.01;64.14565999999999;1.057692;28.4;-1147.711057812358;876.3651177624796
1845582;1540294729409;0.57;7.98;64.425774;0.06832;28.26;-1146.539224901642;878.5367576700239
1845583;1540294730409;0.67;7.98;64.425774;-0.404461;28.69;-1145.3523877283965;880.6939422183771
1845584;1540294731409;0.46;7.97;64.425774;-0.436917;27.56;-1144.1845559544442;882.8655821243414
1845585;1540294732409;0.38;7.93;64.425774;-0.144807;27.57;-1143.051734126483;885.0483415391991
1845586;1540294733409;0.52;7.89;64.70587900000001;0.457996;28.82;-1141.8944053363457;887.1999663323155
1845587;1540294734409;0.6;7.88;64.70587900000001;0.544028;29.06;-1140.705567594674;889.3304640593243
1845588;1540294735409;0.49;7.91;64.70587900000001;-0.144807;27.85;-1139.530733831541;891.4654095906807
1845589;1540294736409;0.38;8.02;64.70587900000001;-0.147304;27.05;-1138.4064144191468;893.6481690055382
1845590;1540294737409;0.64;8.0;64.425774;-0.147304;29.13;-1137.234081366391;895.8298164702967
1845591;1540294738409;0.5;7.93;64.425774;-0.15229700000000002;28.5;-1136.0362410671128;897.978105410745
1845592;1540294739409;0.43;7.97;64.70587900000001;0.76164;27.98;-1134.8814129873526;900.1441855638427
1845593;1540294740409;0.74;7.94;64.425774;-0.017477;29.53;-1133.6830725460345;902.2969223070583
1845594;1540294741409;0.46;7.91;64.425774;-0.436917;27.43;-1132.5012367936322;904.436315641972
1845595;1540294742409;0.39;7.96;64.425774;-0.444407;27.31;-1131.3884206492216;906.6146272540624
1845596;1540294743409;0.5;7.96;64.425774;-0.436917;28.38;-1130.2250901540724;908.7862671608168
1845597;1540294744409;0.48;7.93;64.425774;-0.436917;28.02;-1129.0617596588343;910.9501234121357
1845598;1540294745409;0.61;7.94;64.425774;-0.436917;28.42;-1127.8954283110904;913.1039721062407
1845599;1540294746409;0.57;7.94;64.425774;-0.441911;27.99;-1126.7260961108407;915.2611566530136
1845600;1540294747409;0.22;7.99;64.425774;-0.434421;25.91;-1125.6112793981815;917.4461399704401
1845601;1540294748409;0.34;8.04;64.425774;-0.441911;26.96;-1124.522970216036;919.6700415650433
1845602;1540294749409;0.72;8.01;64.425774;-0.446904;29.3;-1123.3376334689988;921.8505770781222
1845603;1540294750409;0.66;7.9;64.425774;-0.441911;28.67;-1122.122788338854;924.0010899219295
1845604;1540294751409;0.18;7.97;64.425774;-0.436917;25.63;-1121.0004694947968;926.170505926115
1845605;1540294752409;0.24;8.04;64.70587900000001;-0.441911;26.2;-1119.9301654278643;928.4055270288216
1845606;1540294753409;0.51;8.0;64.70587900000001;-0.436917;27.78;-1118.800844594538;930.6083015588976
1845607;1540294754409;0.7;7.97;64.70587900000001;-0.4294270000000001;28.79;-1117.6200091263042;932.7721578094263
1845608;1540294755409;0.53;7.95;64.70587900000001;-0.734021;27.72;-1116.440173942239;934.9315662579779
1845609;1540294756409;0.11;7.98;64.425774;-0.434421;25.21;-1115.347863623419;937.1287810343972
1845610;1540294757409;0.27;8.0;64.14565999999999;-0.439414;26.58;-1114.2860619719645;939.3571304317678
1845611;1540294758409;0.65;8.02;64.425774;-0.441911;28.74;-1113.1252321871925;941.5465615519615
1845612;1540294759409;0.66;7.98;64.425774;-0.439414;28.23;-1111.9288923142117;943.7182014587157
1845613;1540294760409;0.41;7.93;64.425774;-0.731525;26.55;-1110.7900687813274;945.8865055159625
1845614;1540294761409;0.17;7.95;64.14565999999999;-0.736518;25.31;-1109.726266561447;948.1003995509813
1845615;1540294762409;0.08;7.96;64.425774;-0.446904;25.25;-1108.6824700252055;950.3187413927179
1845616;1540294763409;0.53;8.0;64.425774;-0.439414;28.25;-1107.5706541649636;952.5248517738818
1845617;1540294764409;0.83;8.0;64.425774;-0.436917;29.45;-1106.3518078981438;954.686484124212
1845618;1540294765408;0.57;8.02;64.425774;-1.026132;27.34;-1105.1589690197977;956.8547881790885
1845619;1540294766409;0.03;8.1;64.425774;-1.026132;23.91;-1104.095666941957;959.1031526908871
1845620;1540294767409;0.2;7.99;64.14565999999999;-0.739015;25.91;-1103.0643739578682;961.365972564247
1845621;1540294768409;0.52;7.88;64.425774;-0.439414;28.41;-1101.9330525562043;963.5376124694212
1845622;1540294769409;0.53;7.88;64.425774;0.154352;28.39;-1100.7602193614086;965.6725580015676
1845623;1540294770409;0.37;8.0;64.14565999999999;-0.441911;27.06;-1099.6103927025806;967.8297425491307
1845624;1540294771409;0.35;8.05;64.425774;-0.444407;26.87;-1098.4965762740014;970.0458604875084
1845625;1540294772409;0.38;8.03;64.425774;-0.436917;27.37;-1097.3567524568598;972.2497469676836
1845626;1540294773409;0.44;7.99;64.425774;-0.431924;28.24;-1096.2034248034859;974.4336183342207
1845627;1540294774409;0.48;7.99;64.425774;1.052632;28.66;-1095.0165876301517;976.6019223883069
1845628;1540294775409;0.46;7.92;64.425774;1.0551620000000002;28.67;-1093.8312508831145;978.749099378656
1845629;1540294776409;0.38;8.01;64.425774;1.060223;27.72;-1092.663919251202;980.9140675808643
